id;sentiment_predict
1045515021441220000;0
1046733439129540000;1
1046787124866020000;1
1037801224245010000;2
1046259374782580000;0
1046926353361270000;1
1046951938913390000;2
1046239929993510000;1
1049173203443230000;0
1040991140173050000;2
1047548270300610000;2
1046742455222240000;0
1046957734086830000;0
1046795146623440000;1
1046226998648090000;1
1048391865618390000;1
1048422387530840000;1
1050755514815190000;1
1044386510253040000;2
1043950388179870000;2
1049293530856940000;1
1046931722930220000;0
1034533995449600000;2
1045381912548840000;1
1042921742463850000;2
1045485121858620000;1
1049264254099080000;1
1047061225593630000;0
1047557689423930000;1
1047463735802170000;2
1047433980931400000;1
1050768642726620000;1
1046963553767480000;0
1046246847545850000;1
1037464531482690000;2
1037352829307030000;2
1046245118955710000;1
1038492342255140000;2
1037400005697590000;2
1049192672936840000;2
1046938629845790000;0
1046941626202060000;0
1045408918204310000;1
1049182232655660000;2
1047059114432590000;1
1046758523542140000;1
1047959545040000000;2
1036972852535350000;2
1047629872716080000;2
1043595685692670000;2
1045505480985070000;0
1049270543558430000;1
1045645403398580000;2
1049323179326540000;0
1047549816266530000;1
1049263602975360000;0
1039379016833280000;2
1049184949721620000;0
1046940789195070000;0
1037027090334460000;2
1042590416636400000;2
1048395070418930000;1
1047002443270250000;0
1049111106449560000;1
1045341994447440000;1
1034266778325730000;0
1047507871590740000;1
1038436797108310000;2
1042119574584480000;2
1047467272447700000;1
1046248902624780000;0
1049137215903860000;1
1040686621861900000;2
1045442506303950000;1
1049146879647390000;0
1040695500981390000;2
1039661114588570000;2
1050331780895660000;2
1049203767034480000;1
1051076789274060000;2
1034257949311550000;2
1046763117726830000;1
1031972850121550000;2
1045371221955800000;1
1049295568776940000;1
1049126744349990000;0
1050724827882020000;0
1046778931821640000;1
1049143932188350000;0
1049279997477880000;0
1043147937109470000;2
1048962819620830000;2
1049146403614880000;1
1049268812586110000;0
1049158306277880000;1
1046741319769560000;1
1044584259057370000;2
1049276302405060000;0
1049316571267710000;1
1045399772079770000;2
1049319103184480000;1
1039843566544070000;2
1049223500853120000;2
1047553558722350000;1
1038200688373840000;2
1044310259697940000;2
1041008599307350000;2
1045480453208240000;1
1050705724421100000;0
1045373011719790000;0
1049293187804800000;1
1048399947580760000;2
1050523942534940000;1
1046964427394880000;0
1049270690178880000;0
1035555205763550000;2
1045371524801290000;1
1049183121533530000;1
1049274732414230000;1
1037326658422890000;2
1049134603401870000;0
1039687539320180000;2
1046939622658450000;2
1045361519331020000;1
1050571952778340000;2
1046949583606170000;1
1046931710397570000;1
1047498422129970000;1
1039470193423070000;2
1049230778767480000;1
1038017354792410000;2
1047483530605940000;1
1045456458345850000;1
1050710402726850000;0
1046257179215480000;0
1043664233706200000;2
1049307650364760000;1
1046937931917790000;0
1045439885853760000;1
1048364753654090000;2
1046953724663480000;0
1044675050404820000;2
1036765035656290000;2
1038237987203700000;2
1047441072832610000;1
1046940746211910000;0
1045429347241350000;1
1046240115109110000;0
1041876965400240000;2
1049142593974620000;0
1047309404348040000;1
1038948323414170000;2
1039272496741140000;2
1049394510172750000;2
1045463805608820000;0
1049136115364650000;0
1046762200294210000;1
1046965299222920000;0
1049278196179530000;0
1050732107713140000;1
1046928163236930000;0
1045806240000030000;2
1047479151517730000;0
1033045122211100000;2
1040297317826540000;2
1047544767679290000;1
1048430395572850000;1
1045478485173690000;1
1046790911764650000;0
1049283023781480000;0
1047426743265640000;1
1045416560263870000;1
1035643913409770000;2
1046989364411150000;1
1049105808099880000;1
1044747564858450000;2
1049312182373160000;1
1047426799276370000;1
1046777048738480000;0
1037395004312960000;2
1046780872484110000;0
1037491345986870000;2
1045368122423690000;0
1046766439707880000;1
1040363439309430000;2
1049278650191920000;1
1049257837313090000;0
1049144296040030000;0
1041710027751550000;2
1050558232220100000;2
1047534614254950000;1
1047533860404300000;1
1046926076629400000;1
1049164330539860000;1
1046936134574580000;0
1049275826393500000;0
1046266116018970000;0
1046938829347800000;2
1045417883621370000;1
1042926382999720000;2
1049128339884200000;1
1036914678214010000;2
1046235968792140000;0
1040933254331820000;2
1045512468997590000;1
1045315885714560000;2
1049158616853500000;0
1034786124856800000;2
1049242004524360000;1
1046942522835130000;1
1049354772011280000;2
1047060803856320000;2
1041706352316480000;2
1046754029634820000;0
1039320452080890000;2
1049116248297150000;1
1045327242979680000;0
1048397550020170000;1
1046943616449570000;1
1050767610412000000;1
1046733632000400000;2
1049321124474040000;1
1049318496017030000;1
1043726653212570000;2
1046776497070120000;1
1042533743657930000;2
1045508375394630000;1
1037280247065060000;2
1048768987893520000;2
1049295094627620000;0
1039313826200670000;2
1049262177700530000;0
1036665991521100000;2
1049110573936530000;1
1050072217562820000;2
1041042729705320000;2
1049146146172670000;0
1045392631050560000;2
1034447637720780000;2
1033060453444930000;2
1035363907530050000;2
1042080810768190000;2
1035896347814230000;2
1046269499652090000;1
1046941458207600000;0
1046774489940400000;0
1045434194615300000;1
1049140169876680000;0
1049138453215150000;0
1050712302230670000;1
1036387746204530000;2
1034481513885320000;2
1044511828632490000;2
1045436681980180000;2
1046969978560420000;0
1040963879533200000;2
1045064731625760000;2
1049243112508410000;0
1048403810056650000;1
1032686546296730000;2
1044421232664420000;2
1044640175664640000;2
1050718920993200000;1
1046923400474700000;1
1034051286369480000;2
1046954731623600000;1
1042734391750010000;2
1040837374316560000;2
1045414933318500000;1
1046739212240920000;0
1050783035048830000;1
1050706655049110000;1
1046756817496350000;0
1042732110275080000;2
1047542762026030000;1
1047473212072910000;1
1048442348110300000;0
1049166532998320000;0
1048381484833410000;0
1045376495265440000;1
1045458058284070000;1
1046272644063130000;0
1046959906224530000;0
1046741135765520000;1
1038425142421060000;2
1046785966747400000;0
1045506912937300000;1
1049257896134040000;1
1046939521059820000;1
1046945704638340000;0
1050310035438490000;2
1046708359079100000;0
1046773686982910000;1
1047057823165760000;0
1045370665681990000;0
1042526243432720000;2
1045365916249160000;1
1046814501012560000;2
1047030452433960000;0
1048691115518390000;2
1040585760099920000;2
1045493366442660000;1
1046757478355150000;1
1049290292988450000;0
1045669124477740000;2
1046269260341940000;0
1046975635850220000;0
1045397546926060000;1
1044517615689960000;1
1045412404836930000;1
1035374499875700000;2
1048394837316260000;1
1049226002013090000;0
1040356949395530000;2
1045479812570270000;0
1042127004269730000;2
1037176929688980000;2
1046944861742610000;0
1048679806949380000;1
1046753226115160000;1
1045453211530920000;1
1049103101683230000;2
1042626414766450000;2
1047426201546080000;1
1044375184633940000;2
1047050129709110000;0
1047065913395160000;0
1048396572663400000;1
1040155965205740000;2
1045436032529970000;2
1049133180740130000;0
1046255769744810000;0
1037261077028000000;2
1036916783465170000;2
1048945039068420000;2
1046759319117720000;0
1038008978322670000;2
1045327915750110000;1
1049112132002960000;0
1049270224397260000;1
1049137529033840000;1
1048431960840970000;1
1046689977147540000;1
1049162832531600000;0
1037358449993110000;2
1049145858640570000;0
1036831291751070000;2
1049135310934820000;1
1034876207697940000;2
1046962647571280000;0
1030545731067760000;2
1036409700571600000;2
1048417033766010000;1
1049292634790030000;1
1046780239471420000;0
1046776765178430000;1
1046225750540600000;0
1046236144885610000;0
1032442841916760000;2
1049274387852140000;0
1049227283041530000;1
1046764392254040000;0
1046766786539130000;0
1049132834542290000;1
1037822052600820000;2
1046716581143890000;1
1048203627335220000;0
1050075992633400000;2
1046794225835280000;1
1031866694317340000;2
1049170631542100000;0
1045436835042920000;1
1049306400357270000;1
1045367506376970000;1
1045188547169450000;2
1030582934380710000;2
1049294836594040000;1
1049263562898720000;0
1046240191038530000;0
1046265272305410000;0
1046744626277880000;1
1045357240365010000;1
1046952132342140000;0
1047104662032140000;2
1046734411801260000;0
1046763768628170000;1
1045427305521260000;1
1045405777492690000;1
1042730089123730000;2
1046775385961220000;0
1047492471754840000;1
1046948046028920000;0
1047445486024780000;1
1046791909228860000;1
1044757156548010000;2
1047309979659760000;1
1045477880413770000;1
1043062281121060000;2
1050732828944560000;2
1049224291861090000;2
1052619027783280000;2
1030568422210500000;2
1053286583745590000;2
1035636769138650000;2
1046961959697050000;0
1045495811847670000;1
1046932935717400000;1
1047533072978260000;1
1047043828618810000;1
1040228143230080000;2
1045389689665060000;1
1046797197453520000;0
1048062232905640000;2
1049160898991090000;1
1045387294960750000;1
1046919706064640000;0
1049323406204790000;0
1039953298764310000;2
1046732242893120000;1
1049204817812450000;0
1049296097997410000;1
1050756156052990000;1
1046915290590780000;0
1045336269142850000;2
1045387551559860000;1
1047460753001860000;1
1048893197169120000;2
1048446227610780000;1
1047967106988480000;2
1045433852217490000;2
1050743263211260000;1
1046232159470670000;0
1037066244413950000;2
1046054589567590000;2
1046797899433150000;0
1040384140208730000;2
1036736970964330000;2
1042790488049250000;2
1049240987497850000;1
1046240076886420000;0
1046712761978370000;1
1047426031877930000;2
1046700968400890000;1
1047416718090560000;2
1040278789668840000;2
1048418563198000000;1
1042456039482900000;2
1046981047676750000;0
1050721094980780000;1
1034159607692850000;2
1046739330604170000;0
1047482091565410000;1
1046254763166310000;1
1049299767954740000;1
1046947182442700000;0
1045451764353370000;1
1046943783546440000;0
1037818468320670000;2
1046957692965800000;0
1046957629682150000;0
1037116884821470000;2
1046962522941740000;0
1045340002446710000;0
1041626313625230000;2
1049282545383330000;1
1042035626001000000;2
1041681221506480000;2
1049157937573380000;1
1049137003479160000;2
1046779765565380000;0
1046764534508250000;0
1046952696970920000;0
1046745916802310000;0
1046256704504120000;0
1046951616287520000;0
1050773138492000000;1
1050831963974760000;2
1046929981048310000;0
1046708598930400000;1
1049224974395950000;0
1049276886722000000;0
1047053411164800000;0
1049322340163760000;0
1046721786946220000;0
1049104606570140000;1
1046914682852980000;0
1038919152583560000;2
1046787694402110000;1
1049262587576300000;0
1046236560847510000;0
1045388213014190000;1
1046786287863300000;0
1049133659985510000;0
1046945494705030000;1
1046980447719380000;1
1045350508960080000;1
1049315017475150000;0
1040614793613330000;2
1047601696711630000;2
1046949932220010000;1
1033189861153490000;2
1046939625753920000;1
1046751787406040000;1
1045410815745170000;1
1042105986562120000;2
1039252169776490000;2
1049133989192250000;0
1045436769548810000;1
1046242884553510000;1
1047552939945070000;1
1047048983724660000;0
1034202431012270000;2
1049143451479110000;0
1048398505545490000;1
1046950721252480000;1
1047364671207110000;1
1041023851210200000;2
1045762569435340000;2
1049226698628190000;1
1046244309371110000;2
1044597391100440000;2
1046918829950060000;1
1049304227225530000;0
1053306788248980000;2
1049152940311810000;0
1036999441876770000;2
1042391131328340000;2
1049315429364190000;1
1037532090927960000;2
1050318978990730000;2
1049305967471550000;1
1047317643139670000;0
1048090666931240000;2
1047603449007930000;2
1043259187998980000;2
1037507435425080000;2
1043113877096020000;2
1046783938927230000;0
1045467178722580000;0
1043149416352410000;2
1033105135508100000;2
1049269126567530000;0
1050751700187980000;1
1046791172402960000;2
1031552646988160000;2
1047229736101920000;2
1045450529382580000;1
1048388864048550000;0
1046751518811190000;0
1046732845111110000;1
1049145351809260000;1
1046262579717440000;1
1037113824132900000;2
1045427031931080000;1
1040716806414130000;2
1048618892564850000;2
1049404065061290000;2
1032958434491220000;2
1045398719070460000;0
1037008723154220000;2
1045428176552440000;1
1046931443086180000;0
1030639601344490000;2
1045489181273850000;1
1047060286371450000;1
1049255176941580000;1
1038113177534320000;2
1045368032166630000;0
1040216021209040000;2
1047433892964260000;0
1039549378153730000;2
1046940881843030000;0
1046967934151730000;0
1047553456263910000;1
1046247271074090000;0
1049253163239430000;1
1047548838624540000;1
1046732776618300000;1
1049184921305190000;0
1046918958572540000;0
1049468934431360000;1
1040397217780000000;2
1047060497147790000;0
1042446981594010000;2
1045450478493070000;1
1046928614854420000;0
1046964322050700000;1
1049136339508250000;0
1049168290415830000;0
1042185427145420000;2
1049322678073610000;0
1046954461070020000;1
1041046241444950000;2
1047065773569660000;1
1047386878129920000;1
1048746717443700000;2
1046944227043830000;0
1050754523004920000;1
1047027722176870000;0
1045353814310700000;2
1050770609087630000;1
1049237183201250000;2
1046926291633630000;1
1043167974478280000;2
1039808334398940000;2
1041663055925400000;2
1043828330133430000;2
1046728073058630000;0
1049280909671900000;0
1046929194473680000;0
1040004675733480000;1
1046233312010930000;0
1049314248986450000;1
1046245702383350000;0
1049108749334580000;1
1040170723623330000;2
1034605078819360000;0
1049757177580270000;2
1048872561147310000;2
1039462057072970000;2
1045460308788220000;1
1046272087097270000;0
1046984656535650000;0
1045380826723170000;1
1046253702019990000;0
1050767517302570000;1
1043279462941500000;2
1049163064703170000;0
1046245878397370000;1
1050782648606570000;1
1049316092483720000;0
1047494229017020000;2
1046229260686500000;0
1045331873000560000;1
1045331426584000000;2
1046933482608440000;0
1046948836374210000;0
1046928683989010000;0
1049129442428290000;0
1047456275859090000;1
1046715873426360000;0
1045450178860380000;0
1035636337989350000;2
1045467092152200000;0
1045459063201570000;0
1049191795559740000;0
1050713079489720000;1
1044688434969920000;2
1046944416424970000;1
1049177610691990000;0
1046933619699260000;1
1047334780537380000;0
1046234639877250000;0
1045451138580070000;1
1046998677821280000;0
1048424056448590000;0
1046724211321030000;1
1049313712132310000;2
1049162275909710000;0
1047547257321670000;2
1046797407848160000;0
1046268339029500000;0
1040068055534100000;2
1046775293606860000;1
1049314172775710000;0
1046971036686850000;0
1046777321422830000;0
1040267951960670000;2
1045397446338260000;0
1040404764251440000;1
1046270854995290000;0
1049174645839090000;0
1046730707782050000;1
1045297034213970000;2
1046766291846140000;0
1050758437028670000;0
1042533798376660000;2
1037122508095410000;2
1046918348552980000;0
1047486232740210000;1
1047315289644450000;1
1047473880850480000;1
1049238347179280000;0
1040641323773120000;2
1045403486580630000;1
1042884598932350000;2
1046712828307150000;0
1045343444489530000;1
1046735409844280000;1
1047505986855060000;1
1050453480664640000;2
1045834796847350000;2
1045502139676740000;2
1043221583840650000;2
1049231103830230000;0
1049119987758190000;1
1046372839870290000;2
1039101426562100000;2
1045525958550340000;1
1044005995565930000;2
1040620809637820000;2
1044255137970230000;2
1046733373278950000;0
1033100282249600000;2
1045387886319870000;0
1034581818593490000;2
1052568508188550000;2
1046922409004040000;0
1049252315998440000;1
1050750650320120000;1
1045394716970370000;1
1049114694068390000;0
1047659326154980000;2
1046985857406820000;0
1045369278344570000;1
1050766072318710000;0
1038562626995810000;2
1046920298220700000;0
1046737724600960000;2
1046955855873300000;0
1048443839323810000;1
1049751358302280000;1
1047498245675650000;1
1047115945058140000;2
1045508142241650000;2
1042129798737400000;2
1049290738213800000;0
1049147515147300000;2
1047556755054640000;2
1046946195690670000;2
1049137778548730000;0
1038107090580070000;2
1050393090761090000;2
1049323068605310000;0
1047394479899130000;0
1034285737301220000;2
1049741800678880000;2
1046790266349380000;1
1049142654431320000;0
1050768333623240000;2
1045482414276050000;2
1038186722281100000;2
1049241736189560000;0
1044908567713790000;2
1037701965923280000;2
1049130777936630000;1
1034865371193450000;2
1037332590997500000;2
1046740488672500000;1
1049154728591020000;0
1049306512617890000;1
1043517257689830000;2
1045395996337990000;1
1034852455618670000;2
1049135493454190000;0
1046938458160290000;0
1046800281877600000;0
1043704004369440000;2
1047070730670810000;0
1046798291894180000;1
1034551135749780000;2
1046234867296590000;0
1047317906571390000;1
1045361185539820000;1
1048423242699080000;1
1046791242909180000;0
1047557172320760000;0
1046958069429750000;2
1045332513655310000;1
1047541118865470000;1
1034463169576660000;2
1038970314322010000;2
1039680248865070000;2
1041358161935040000;2
1031527034252610000;2
1046944371113910000;0
1050466564997240000;2
1037906418865650000;2
1037081171702760000;2
1046791920301810000;0
1046774446021900000;1
1047500600936750000;0
1046799417234340000;1
1048423286907000000;1
1047552432241350000;1
1046135033579400000;2
1047449511453450000;2
1048400083975380000;1
1034599550856700000;2
1049284823246880000;1
1049259854353910000;2
1040049928477830000;2
1045437337566680000;0
1047445160861350000;1
1048386286711710000;1
1034954532982320000;2
1038718413902880000;2
1045361172965470000;2
1048210677461080000;1
1046778040376860000;1
1046941586129600000;0
1049293527136590000;2
1046926339557750000;1
1032024980891090000;2
1045337937917990000;1
1049227466521440000;0
1047427894694350000;1
1046923343063070000;0
1037392460434090000;2
1046751864119860000;1
1047507338683400000;0
1038136408773420000;2
1041682631925080000;2
1046229031828570000;1
1046254276278920000;0
1046934454114170000;1
1049134214006940000;1
1046974581762860000;0
1034426705400800000;2
1045384191272240000;1
1046255750132170000;0
1045493321844630000;1
1049267625883300000;0
1033902771932750000;2
1049286847057280000;0
1044575543541340000;2
1049225010546660000;1
1045404312187400000;1
1050747380616830000;1
1046254036377380000;1
1046236370652600000;1
1049146654383850000;0
1037738446163520000;2
1049115090736370000;0
1032926828040810000;1
1047535829021850000;1
1049255845354250000;1
1049305447625380000;0
1046690721674270000;1
1050780027275660000;1
1045362031715650000;1
1046946558816740000;1
1046983380401890000;0
1046754950284550000;0
1042707185556310000;2
1047772185891390000;2
1048410731295760000;1
1049308742804820000;0
1033813191539740000;2
1050681313940960000;2
1052174365134130000;2
1049230964537420000;0
1047333810084440000;0
1052384650537120000;2
1050745465359230000;0
1048468216169860000;0
1046954085038070000;1
1046927481104680000;0
1046762944497940000;1
1049312467099280000;0
1049317016132360000;0
1046251404078320000;0
1047537332952470000;0
1049254194992110000;1
1047456816714670000;2
1033143365754400000;2
1043697594734640000;2
1047516630539000000;2
1046972745622390000;2
1045486622412880000;0
1046772800567090000;1
1049132020704540000;2
1048444700661880000;1
1046225727413200000;0
1049319448023370000;0
1049288514326680000;0
1042508638223520000;2
1046986246046830000;0
1046947261647850000;0
1046947105649180000;0
1041354531144170000;2
1047554517141780000;0
1046970895129020000;0
1050758463926630000;0
1045470022993420000;2
1047006924158490000;0
1049318255641420000;0
1046921586333380000;1
1049288036268360000;1
1050193958024990000;2
1047034123305540000;0
1046767226223830000;1
1039637469640180000;2
1041816724994180000;2
1049245346038260000;1
1046921829250750000;0
1041736036970360000;2
1043061464054080000;2
1049117491350460000;1
1041640406616660000;2
1050777003127950000;1
1047058409546220000;0
1052383676502350000;2
1046709135297970000;2
1048398722743360000;1
1037809922640170000;2
1046784014160420000;0
1047447784067160000;0
1047947152343940000;2
1049191165944380000;1
1046733333626070000;0
1046937528207650000;1
1050418667543040000;2
1046935699960690000;2
1049255826089810000;1
1047488882680520000;1
1046917454872630000;0
1046736768131900000;0
1046941152899930000;0
1037456721709550000;2
1046915264359670000;0
1043595014398520000;2
1046954427024890000;0
1049145330766370000;0
1045332239314290000;1
1046785520536310000;0
1046757628376950000;1
1048207362086120000;1
1049306945180640000;1
1047360388306800000;0
1049275633837230000;1
1048166687940530000;2
1048216161295460000;2
1046777941294820000;0
1039609129600470000;2
1046781080244830000;1
1046791694841270000;0
1052325162572370000;2
1046761587263110000;0
1050759194360640000;1
1036225917687940000;2
1046958050559630000;0
1047490228708110000;1
1044974878468840000;2
1048457360706950000;1
1046947790188890000;0
1049155212924130000;0
1046786648334360000;1
1045493294304770000;2
1046791459649850000;0
1052746037297860000;2
1036766803735840000;2
1046917377156370000;1
1046760885073690000;0
1049695971796540000;2
1049274702085210000;0
1047395326271910000;0
1049246112375340000;0
1046750727534790000;0
1049316749160660000;1
1047374702568720000;2
1046942878734460000;0
1049133971156750000;0
1044592934610490000;2
1046775020893220000;0
1052997747257750000;2
1041991449246620000;2
1034832376428410000;2
1053034478560600000;2
1047375839183220000;1
1047040529991710000;0
1049000398168750000;2
1048961144809910000;2
1047418293554990000;1
1030830704265850000;2
1045430708787960000;0
1048386788203670000;1
1038860726083970000;2
1047335197677690000;1
1045474805993150000;0
1047045088340250000;0
1049153797061330000;0
1045458899816650000;1
1047549071827920000;0
1049316556826660000;0
1049140646202810000;0
1050147713797510000;2
1050758060262730000;0
1040240320464610000;2
1049965665900230000;2
1046778022047750000;1
1032733605976600000;2
1037901783551680000;2
1042943996157280000;1
1046944326713000000;0
1040491391816740000;2
1046697451393080000;0
1049317608472950000;0
1046941190686480000;0
1050832477714110000;1
1049309116206920000;1
1031672669434010000;2
1049293874932410000;1
1045490571165470000;1
1041484379359470000;2
1040291570459790000;2
1048206287484440000;1
1038791320339470000;2
1040423273920640000;2
1039015611542720000;2
1048457889893900000;1
1034101840936350000;2
1046777652655220000;2
1043873873488370000;2
1045461877646660000;1
1049292479051330000;0
1049130436428010000;1
1048384284720030000;2
1040977550196000000;2
1045368927847510000;1
1048421590688570000;1
1049173937823900000;0
1048386747162350000;1
1049183838763670000;0
1049048536569060000;2
1040211069778780000;2
1049272037238370000;0
1046951981003300000;0
1049286360148990000;1
1038547528491460000;2
1049109370980770000;2
1047496504322250000;1
1045386731040720000;1
1036996914804420000;2
1046919481568690000;0
1049298082112990000;0
1049138475751170000;1
1046917242800260000;0
1048398000727520000;1
1045463628604990000;0
1047057663455130000;0
1045383886694440000;1
1047451174318850000;1
1048399628511710000;0
1050771726974560000;1
1046782692967110000;0
1041538747907680000;2
1047066673482740000;0
1049297699655340000;0
1046790204894450000;0
1049305353039610000;0
1046762789531000000;1
1049133219134790000;0
1046746682296270000;0
1045445564039680000;1
1045389775832860000;1
1048398294634960000;1
1043998448293470000;2
1048206636349900000;0
1042567767654840000;2
1040703243091960000;2
1047327641643230000;2
1049314085031080000;0
1045346526640430000;1
1048444618763900000;1
1046768192453050000;1
1046275174323110000;1
1050080583286780000;2
1049150987515180000;0
1045408646602130000;0
1045435996286980000;1
1049301469399330000;0
1046247881831830000;0
1046796189319010000;0
1046240433100210000;0
1045449483130210000;1
1046949069413920000;0
1042800882499380000;2
1035259882595860000;2
1045247172327830000;0
1045467167108600000;2
1048383782657690000;0
1046917589216180000;0
1046943000012710000;0
1050739421790830000;1
1047005812198190000;0
1049310125767500000;1
1045123358327760000;2
1049291599702910000;0
1046658279622020000;0
1049124758527400000;1
1049322031576240000;0
1041666095483110000;2
1046735190402330000;0
1049145821852330000;0
1047554771622740000;2
1042775396599520000;2
1045417545417860000;1
1049234172794070000;0
1046230577492490000;0
1051577925487810000;2
1039587600405860000;2
1049315138392800000;2
1037799130171620000;2
1042867807350860000;2
1049320414231630000;0
1046944314595730000;0
1046772425176830000;0
1034410131155500000;2
1046746756829120000;1
1046940797843720000;0
1048981277804830000;2
1044603080535410000;2
1045335165877320000;1
1046935097121940000;0
1045385885427160000;2
1048347103498370000;2
1047330754479490000;1
1046783655413260000;0
1046955061652460000;1
1049324462305420000;0
1039122929785750000;2
1049316177665840000;0
1045440176745590000;1
1049133091883770000;1
1048207596820340000;0
1041685822578330000;2
1047501610165920000;1
1045510092270040000;1
1046926050595390000;1
1049170120269070000;1
1049215902951070000;1
1045353220296650000;1
1049279520912700000;0
1032639913236160000;2
1049270369138430000;0
1052625991942590000;2
1050099125470070000;2
1047222188766640000;2
1045353639148060000;1
1047071141205020000;0
1040699209429570000;0
1047551823475890000;1
1046969328141250000;0
1046243827214900000;0
1046727859329550000;1
1049152198419140000;1
1049262448900030000;1
1047538402638420000;1
1043501442949100000;2
1046244161165450000;1
1049120286854060000;0
1045689599404770000;2
1046944614471600000;1
1049130230819050000;0
1046728368148950000;1
1049138097701700000;0
1047929346298540000;2
1041730485192470000;2
1032221192193800000;2
1046937288083670000;0
1047562945012620000;1
1043916146011970000;2
1047465689756390000;0
1046750790998800000;1
1037207205123170000;2
1038523079616600000;2
1045406532677110000;1
1039539060191070000;2
1046240166355050000;0
1049239982794330000;0
1046927366625350000;0
1044786134486840000;2
1052029724539660000;2
1032604705967540000;2
1045362933650400000;2
1046915935251130000;1
1049318757221500000;0
1046235582450600000;1
1043198178453930000;2
1040917322263920000;2
1049228041929550000;0
1044315424404510000;2
1046761417645450000;2
1032263695534090000;1
1046776444721030000;0
1045331252885300000;1
1045765093957470000;2
1048203428508230000;1
1045360301426830000;0
1034111334130970000;2
1045518204481810000;0
1049161701696920000;2
1046995044262170000;0
1045352975802210000;0
1046762844279240000;0
1030508936867150000;2
1046971037810860000;1
1046970633815540000;0
1047909300839110000;2
1049258757811790000;1
1030504766655350000;2
1050742126877780000;0
1045428574243750000;1
1041715904759910000;2
1045456826702200000;1
1048174713971850000;2
1049962749864770000;2
1046668405040990000;1
1049295831613020000;1
1039150907324330000;2
1046787868029540000;0
1046784080317170000;0
1045428780012110000;1
1049292341062720000;2
1045447080544800000;1
1047633284845520000;2
1046915364511200000;1
1050764212526570000;1
1047310733778870000;1
1049259270389350000;1
1045411801578590000;0
1049272309717110000;0
1047551853616140000;1
1045369134333060000;1
1046922102551580000;0
1046247827280720000;1
1045437389341100000;0
1049133355567130000;1
1048401528141350000;1
1046974649106670000;0
1047474534796940000;1
1046243934354240000;0
1047551056052440000;1
1050966465460010000;2
1045368272625880000;1
1047548506775410000;0
1047326795316580000;1
1046792644935000000;0
1045357343733620000;0
1049135529101550000;2
1047554038928170000;0
1045426246396650000;2
1051844615651910000;2
1046266090811270000;0
1050740061925460000;1
1046798851519260000;0
1043064063389920000;2
1049298774529660000;0
1049664790157830000;2
1049133444310200000;0
1033047712403480000;2
1049305036684190000;1
1030560367263590000;2
1049317750936690000;0
1044817102782250000;2
1046917742589300000;0
1049147272947270000;0
1046268373728980000;0
1039030712630790000;2
1038112924592750000;2
1046245630098600000;0
1044592812308780000;2
1046743219285840000;0
1046242197669130000;0
1046933746170170000;1
1049283496563430000;0
1047492339642630000;1
1047462842574810000;1
1049034201213930000;2
1050763730395520000;0
1049263529944110000;1
1040620449703640000;2
1047208009263470000;1
1047493344371380000;1
1047331101965010000;1
1032808894836500000;2
1046947932661010000;0
1045387464838430000;1
1046764975316910000;1
1047013983402780000;0
1036641756698340000;2
1045698422022570000;2
1047546761575890000;0
1037730781114850000;2
1045519522608940000;1
1049153380944420000;0
1046987743090360000;0
1045751861230410000;2
1047384041010470000;1
1046735756046350000;0
1039951036314800000;2
1032657625169750000;2
1049178561591100000;0
1046233170713230000;2
1049293206305820000;1
1046920059569040000;0
1049372858424680000;2
1032569228073870000;2
1046759607312540000;1
1047040552951340000;0
1047311731855450000;1
1049430746736280000;2
1047002260373480000;1
1049308700832350000;0
1045459399203010000;1
1047001997768060000;1
1049175087058960000;0
1046934493788030000;0
1045640979032800000;2
1031239824425060000;2
1046799428303110000;0
1048424986455820000;1
1046232590569670000;0
1046937614996130000;0
1046942692305980000;0
1050708808723590000;1
1046240078979300000;0
1043131130533360000;2
1044073941487120000;1
1049111919855060000;0
1047438996928960000;0
1049109496235270000;0
1049323388983020000;1
1047432168593660000;1
1046734674750580000;0
1049112922348240000;0
1047554100731230000;0
1046751666865950000;0
1048430927825780000;1
1046936344059110000;0
1047428312438660000;1
1047057498891540000;1
1047537323330740000;1
1044556370853260000;2
1045245232307230000;2
1046922138043790000;0
1045380331124270000;1
1045462633837720000;1
1048402556966370000;1
1044511872458910000;2
1050311273014030000;2
1046944822672730000;1
1035872000072470000;2
1035822027188400000;2
1045376219158580000;1
1048216036103910000;1
1047773569978160000;2
1046247291202530000;0
1046784068820620000;1
1045061534207140000;2
1047501709281570000;1
1046931152148290000;0
1045442962707050000;2
1049147969818300000;1
1046952697121920000;0
1037676763013430000;2
1046725334970910000;1
1046097274252620000;2
1046966538878840000;0
1049229226103200000;0
1050731849788660000;1
1049287724526720000;1
1046272236544500000;0
1046975887860740000;0
1050748261961750000;1
1046758026919730000;2
1052763235647140000;2
1047446071281170000;1
1046979508438480000;0
1040580925338340000;2
1040312740089390000;2
1046926809823100000;1
1032956774175980000;2
1049155276757190000;1
1045423369984920000;1
1046766346019780000;1
1031647113933990000;2
1049123698333180000;0
1049292028486590000;0
1048311121873180000;2
1046761023112430000;1
1046759251316790000;1
1045404825704420000;1
1049313954902820000;1
1049126910423460000;1
1045483209759380000;1
1046782486980820000;1
1044360765325680000;1
1040649934247280000;2
1049299954924180000;0
1045440691114050000;2
1037347122251740000;2
1049222817319930000;2
1042129500635650000;2
1050391789771860000;2
1044645459938210000;2
1046778282602120000;0
1046743089505860000;0
